"gene","chromosome","padj","log2FoldChange","start","end","label"
"PGSC0003DMG400021137","ST4.03ch02",0.892021612270792,-0.00530374090905458,28703077,28707245,"Coatomer subunit epsilon-1"
"PGSC0003DMG400010759","ST4.03ch04",0.978945824186849,-0.00170982902398513,7634007,7635094,"Gene of unknown function"
"PGSC0003DMG401024331","ST4.03ch12",0.926384705672727,0.00738511594525967,6680704,6688916,"Zinc finger CCCH domain-containing protein 13"
"PGSC0003DMG400030849","ST4.03ch08",0.443647872577688,0.025047155609093,48016834,48020991,"Conserved gene of unknown function"
"PGSC0003DMG400006280","ST4.03ch01",0.490017829307036,0.017844433437811,60411324,60414692,"Receptor protein kinase CLAVATA1"
"PGSC0003DMG400010186","ST4.03ch03",0.712637564812176,0.00726263717066946,49773998,49774469,"Kunitz-type enzyme inhibitor S9C11"
"PGSC0003DMG400015442","ST4.03ch12",0.273367861588612,0.0318511085862305,56665290,56666469,"Conserved gene of unknown function"
"PGSC0003DMG400002044","ST4.03ch12",0.846816226763192,0.0145750647675134,55721070,55723088,"Transcription factor"
"PGSC0003DMG400015128","ST4.03ch11",0.522566695987941,0.0189222017945733,9470894,9475057,"Leucine-rich repeat-containing protein"
"PGSC0003DMG400016480","ST4.03ch02",0.521883197152514,0.0161544380619859,36385262,36386136,"Conserved gene of unknown function"
"PGSC0003DMG400025587","ST4.03ch04",0.970791167464892,-0.00105839669507096,21539308,21543365,"ATP-citrate synthase"
"PGSC0003DMG400030781","ST4.03ch06",0.769222998716839,-0.00959716141116055,40997649,40998538,"Transcriptional factor TINY"
"PGSC0003DMG400029290","ST4.03ch12",0.718638601633096,-0.0186137953901065,57912124,57913518,"Fertility restorer"
"PGSC0003DMG401029907","ST4.03ch01",0.714812471742773,-0.0189956040423199,54479003,54482721,"Type II DNA topoisomerase VI subunit B"
"PGSC0003DMG400001201","ST4.03ch09",0.992833391115792,0.000269638985410084,47209395,47210546,"Gene of unknown function"
"PGSC0003DMG400006087","ST4.03ch09",0.981782832820885,0.000385952501822125,55225654,55228002,"Serine-threonine protein kinase, plant-type"
"PGSC0003DMG400024248","ST4.03ch03",0.992833391115792,0.000942649578008854,41645693,41650679,"Oxidoreductase"
"PGSC0003DMG400028926","ST4.03ch06",0.688533744683724,-0.0131723975646918,50296445,50297851,"Conserved gene of unknown function"
"PGSC0003DMG400011147","ST4.03ch07",0.55962629259192,-0.0323806639643711,1095063,1102223,"Translation initiation factor IF-3"
"PGSC0003DMG400011752","ST4.03ch07",0.0950669757052206,0.00774489860424094,41671725,41675902,"Cellulose synthase"
"PGSC0003DMG400026051","ST4.03ch01",0.868561506334204,0.00427509371189761,69331877,69340819,"Binding protein"
"PGSC0003DMG402010047","ST4.03ch02",0.804978891166544,0.0169398220935375,44918163,44925219,"DNA double-strand break repair rad50 ATPase"
"PGSC0003DMG400015558","ST4.03ch11",0.739703685253731,-0.0097648296039096,45241719,45242465,"ZPT2-13"
"PGSC0003DMG400030880","ST4.03ch08",0.610499021317925,-0.0208115195103963,48331294,48342171,"DNA-directed RNA polymerase"
"PGSC0003DMG400040982","ST4.03ch05",0.977265472945345,-0.00107653448771346,32983093,32983659,"Auxin-induced in root cultures protein 12"
"PGSC0003DMG402024734","ST4.03ch01",0.928904752765328,0.00562434036168644,77959108,77963932,"Inner membrane protein yrbE"
"PGSC0003DMG400028150","ST4.03ch10",0.636470501197079,-0.00730419310065747,56098242,56099846,"Conserved gene of unknown function"
"PGSC0003DMG400011065","ST4.03ch10",0.384206395419778,0.0396321827335065,54345097,54347797,"Conserved gene of unknown function"
"PGSC0003DMG400007995","ST4.03ch04",0.47961007420894,0.0149321952304641,68725508,68727388,"Serpin"
"PGSC0003DMG400002012","ST4.03ch09",0.866449490987499,-0.00706541150663888,6970570,6976059,"ATP binding protein"
"PGSC0003DMG400022495","ST4.03ch01",0.795790017079996,0.0112488853958666,75764523,75770351,"Esterase/lipase/thioesterase family protein"
"PGSC0003DMG401023631","ST4.03ch04",0.872894942409718,0.00471662306564327,8218217,8218857,"Lipid binding protein"
"PGSC0003DMG400006648","ST4.03ch06",0.761392819392676,-0.00571702481150521,34543785,34544352,"Embryonic abundant protein 1"
"PGSC0003DMG403019442","ST4.03ch01",0.995247036033444,-0.000321787207964047,75330553,75339347,"Conserved gene of unknown function"
"PGSC0003DMG400011264","ST4.03ch10",0.368034317114712,0.0510668818449863,187734,195902,"Coproporphyrinogen-III oxidase, chloroplastic"
"PGSC0003DMG400005160","ST4.03ch04",0.514494480706322,-0.0367819453794523,69619074,69622297,"Sugar transporter"
"PGSC0003DMG400039058","ST4.03ch06",0.547500811569448,0.00928429351367878,21212688,21213237,"TNP2-like transposon protein"
"PGSC0003DMG400023393","ST4.03ch05",0.795790017079996,0.0155299260893103,50942194,50945204,"ATPase inhibitor"
"PGSC0003DMG402013923","ST4.03ch07",0.845768021498727,-0.00909863902073603,54593810,54598658,"Conserved gene of unknown function"
"PGSC0003DMG400013729","ST4.03ch07",0.935432887763401,-0.00406093317256631,18926661,18931375,"Clathrin binding protein"
"PGSC0003DMG400000465","ST4.03ch11",0.745419931728994,0.00756358357507812,39573287,39577406,"Zinc finger protein"
"PGSC0003DMG400023558","ST4.03ch04",0.986692198073362,-0.00129489613658504,8745423,8749655,"Pollen tube RhoGDI2"
"PGSC0003DMG400007705","ST4.03ch12",0.394227339039616,0.0596011939134648,59148681,59151610,"Translation initiation factor IF-1, chloroplastic"
"PGSC0003DMG400001243","ST4.03ch06",0.906685760033083,-0.000568842665553896,8592590,8595568,"Proline-rich protein"
"PGSC0003DMG400012509","ST4.03ch08",0.461914014515435,-0.0478634904096071,413170,416628,"Translation release factor"
"PGSC0003DMG400019310","ST4.03ch09",0.883410904107055,0.00710523648241551,48494709,48500993,"Transcription factor jumonji (JmjC) domain-containing protein"
"PGSC0003DMG400009386","ST4.03ch07",0.734997296313449,0.00755054756633148,49831343,49831795,"Conserved gene of unknown function"
"PGSC0003DMG400000944","ST4.03ch09",0.788913466875342,0.0164494585920036,46678350,46684008,"PAC"
"PGSC0003DMG402018223","ST4.03ch01",0.367738661569532,-0.0588232436120599,79279908,79285734,"Translation-initiation factor 3 subunit"
"PGSC0003DMG400033152","ST4.03ch06",0.948954642096849,0.00126455806424301,47455151,47455788,"Tospovirus resistance protein C"
"PGSC0003DMG400028884","ST4.03ch09",0.786961819191576,0.0183274326004654,26311998,26317338,"Ribonuclease"
"PGSC0003DMG402025764","ST4.03ch01",0.911343754761886,-0.00704167311627773,83952375,83953078,"Gene of unknown function"
"PGSC0003DMG400029378","ST4.03ch12",0.324310575971646,-0.0796435234540623,57976621,57979484,"Thaliana 60S ribosomal protein L7"
"PGSC0003DMG400027770","ST4.03ch01",0.91726007439896,-0.00555306096214397,71062191,71068244,"Cutin deficient 2"
"PGSC0003DMG400017390","ST4.03ch07",0.629328557676563,-0.0332190240135929,43021545,43030119,"RNA binding protein"
"PGSC0003DMG400013949","ST4.03ch08",0.55772897578799,-0.0519511910576146,21879029,21932954,"Heat shock protein binding protein"
"PGSC0003DMG401013418","ST4.03ch03",0.549666592632508,-0.000927132912653453,779614,780587,"Chlorophyll a-b binding protein 3C, chloroplastic"
"PGSC0003DMG400014248","ST4.03ch03",0.365473193806971,-0.061958495392635,58003700,58010043,"ATP-dependent Clp protease ATP-binding subunit clpA homolog CD4A, chloroplastic"
"PGSC0003DMG400023589","ST4.03ch04",0.94460116982672,-0.00486098384962969,8044303,8053760,"Protein kinase family protein / WD-40 repeat family protein"
"PGSC0003DMG400004162","ST4.03ch06",0.539453371881154,-0.036151579677078,3581605,3588931,"Hydrolase, hydrolyzing O-glycosyl compounds"
"PGSC0003DMG400029620","ST4.03ch09",0.751363031319943,-0.00119151446073904,58356999,58359082,"Chalcone synthase 1B"
"PGSC0003DMG400012304","ST4.03ch08",0.995247036033444,0.000473084093317113,55635110,55643703,"Serine-threonine protein kinase"
"PGSC0003DMG400016792","ST4.03ch05",0.980426251420571,0.00109563219824703,46323109,46323731,"Avr9/Cf-9 rapidly elicited protein 75"
"PGSC0003DMG402019457","ST4.03ch01",0.689048171014489,-0.0254546234328372,75027139,75030351,"Auxin/indole-3-acetic acid 3"
"PGSC0003DMG400029461","ST4.03ch04",0.871532477218891,0.00165060540993277,2817623,2819566,"Conserved gene of unknown function"
"PGSC0003DMG400024243","ST4.03ch06",0.916480497421319,-0.00215231227804959,28111113,28113145,"Conserved gene of unknown function"
"PGSC0003DMG400042533","ST4.03ch01",0.303962692575033,0.0231604242549076,63601938,63602287,"Gene of unknown function"
"PGSC0003DMG400012543","ST4.03ch01",0.761392819392676,-0.0126760522943922,82184344,82190375,"Glutamate/malate translocator"
"PGSC0003DMG402007406","ST4.03ch11",0.837400570052498,-0.00418600261922902,40067010,40070386,"Male sterility protein"
"PGSC0003DMG400016912","ST4.03ch10",0.917237330057904,-0.00137806025790352,45090980,45091536,"Zinc finger containing preotein"
"PGSC0003DMG400010304","ST4.03ch11",0.981837952954935,0.0019515978498625,37500866,37505888,"Sulfite reductase"
"PGSC0003DMG400009412","ST4.03ch02",0.41684845015301,0.0111376197553905,26972235,26975608,"UDP-glucosyltransferase"
"PGSC0003DMG400029289","ST4.03ch12",0.109092227016002,-0.127645067776888,57921003,57928093,"Auxin-induced protein 5NG4"
"PGSC0003DMG401002349","ST4.03ch06",0.858129886701743,0.00889738724543056,38082955,38086704,"Gene of unknown function"
"PGSC0003DMG400045389","ST4.03ch06",0.866084136857414,-0.00419541222405315,16421473,16421943,"Leucine-rich repeat resistance protein"
"PGSC0003DMG400017474","ST4.03ch02",0.407091984872363,-0.0536813058357513,19164640,19168910,"Srpk"
"PGSC0003DMG400007870","ST4.03ch12",0.996207901151602,-7.63407497418681e-05,1727363,1731186,"NBS-LRR protein"
"PGSC0003DMG400003883","ST4.03ch09",0.633247133031335,-0.0326261687242397,5238175,5240588,"Tbp-associated factor taf"
"PGSC0003DMG400014408","ST4.03ch10",0.369077054442448,-0.0393764473379985,978963,980494,"Fasciclin-like arabinogalactan protein 10"
"PGSC0003DMG400032797","ST4.03ch07",0.739192861171585,-0.0191395970186092,36406289,36407040,"Conserved gene of unknown function"
"PGSC0003DMG400021781","ST4.03ch05",0.620127181875727,0.0276764053983611,18255296,18263277,"Myosin heavy chain, clone"
"PGSC0003DMG400008189","ST4.03ch08",0.862842840973009,-0.00507032816643451,34614344,34615447,"Gene of unknown function"
"PGSC0003DMG400020633","ST4.03ch04",0.982105147488892,-0.000676178416438809,51357270,51359592,"Gene of unknown function"
"PGSC0003DMG400000194","ST4.03ch01",0.877941451335101,0.00391581297947337,72678234,72686001,"Potyviral helper component protease-interacting protein 1"
"PGSC0003DMG400002074","ST4.03ch02",0.929465085511424,0.0014573469043478,36047869,36049342,"Pectinesterase"
"PGSC0003DMG400043373","ST4.03ch12",0.871532477218891,-0.000604268882057057,53792390,53793877,"6-phosphogluconate dehydrogenase, decarboxylating"
"PGSC0003DMG402019343","ST4.03ch09",0.905632668316312,-0.00322963182839766,48449647,48452200,"DNA binding protein"
"PGSC0003DMG400014691","ST4.03ch06",0.772837984228577,0.018807750465455,2046577,2051703,"Zinc finger family protein"
"PGSC0003DMG400006642","ST4.03ch06",0.294882988458598,-0.0797764795252,34682485,34688755,"Conserved gene of unknown function"
"PGSC0003DMG400011013","ST4.03ch10",0.899493447548514,0.0046720417361112,54123189,54125539,"Conserved gene of unknown function"
"PGSC0003DMG402003005","ST4.03ch11",0.910894437166521,0.00244789573220105,43308487,43311676,"Conserved gene of unknown function"
"PGSC0003DMG400020317","ST4.03ch09",0.924509098011338,0.0080266241211654,342250,348573,"Glycosyltransferase"
"PGSC0003DMG400028268","ST4.03ch10",0.457043332661835,0.0118565081842335,55475805,55478123,"Cytochrome P450 76A2"
"PGSC0003DMG400014288","ST4.03ch03",0.741565933169717,-0.0233418994303528,42808559,42814862,"Conserved gene of unknown function"
"PGSC0003DMG400003629","ST4.03ch02",0.243825100457764,-0.0917005840845582,39651927,39654630,"V-type proton ATPase 16 kDa proteolipid subunit c2"
"PGSC0003DMG400014634","ST4.03ch08",0.980426251420571,-0.00173139108516897,6439321,6443002,"Pentatricopeptide"
"PGSC0003DMG401007274","ST4.03ch06",0.670785091952091,0.0261154637393831,375942,382975,"Isoamylase isoform 3"
"PGSC0003DMG400014312","ST4.03ch03",0.404651118601967,-0.0206553965787131,42200064,42202456,"BCL-2-associated athanogene 3"
"PGSC0003DMG400013272","ST4.03ch11",0.971704165395901,0.00075218053356444,622418,624075,"Ubiquitin-protein ligase"
"PGSC0003DMG402010456","ST4.03ch10",0.768101063828865,-0.0174171385706088,55019128,55027797,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400012864","ST4.03ch12",0.956437985959272,0.00393963231649178,9355442,9358114,"Ribonuclease III"
"PGSC0003DMG400020694","ST4.03ch07",0.396938202535037,-0.0152534152104148,7836867,7845382,"Gene of unknown function"
"PGSC0003DMG400013382","ST4.03ch03",0.915361050504376,0.00936784607772263,252559,255316,"Fragment"
"PGSC0003DMG400041767","ST4.03ch06",0.828471917647327,0.0120399821414915,52596634,52598067,"Elongation factor TuB, chloroplastic"
"PGSC0003DMG400010237","ST4.03ch02",0.673273550051163,0.0287460131914356,32084540,32089547,"N-(5'-phosphoribosyl)anthranilate isomerase"
"PGSC0003DMG400008355","ST4.03ch10",0.328966010918338,-0.0704737719465165,59137081,59142148,"Chaperone protein DNAj"
"PGSC0003DMG400019621","ST4.03ch11",0.581603174626144,0.0351883903484372,40717820,40721867,"Coiled-coil domain-containing protein"
"PGSC0003DMG400026867","ST4.03ch05",0.731532533505125,0.0156302900908446,9560447,9567505,"LescPth4"
"PGSC0003DMG400015526","ST4.03ch11",0.89932339694225,-0.00230340175717536,45075593,45076280,"An Arabidopsis thialiana chromosome BAC genomic sequence"
"PGSC0003DMG400012636","ST4.03ch02",0.442191520753256,0.0501144495724461,47496501,47499462,"Conserved gene of unknown function"
"PGSC0003DMG400016589","ST4.03ch04",0.645109807244135,0.0276486454693063,53994070,54000256,"4-alpha-glucanotransferase"
"PGSC0003DMG402030350","ST4.03ch06",0.96918252848058,-0.000885079615005667,57094190,57097929,"GONST2 Golgi Nucleotide sugar transporter"
"PGSC0003DMG400010509","ST4.03ch10",0.223993482276649,-0.133374094603646,36431397,36435222,"Axi 1 protein"
"PGSC0003DMG402025892","ST4.03ch01",0.903489108317319,0.00628192985060411,84600722,84601279,"Polcalcin Jun o"
"PGSC0003DMG400003957","ST4.03ch08",0.807620740197865,-0.00790978424315043,53176587,53177697,"Conserved gene of unknown function"
"PGSC0003DMG400000691","ST4.03ch07",0.976364302681404,-0.00125751822456339,45078511,45083927,"Nucleobase ascorbate transporter"
"PGSC0003DMG400019532","ST4.03ch03",0.622355938283257,-0.0311047236420441,55930637,55935866,"Conserved gene of unknown function"
"PGSC0003DMG400003003","ST4.03ch11",0.579491252604402,0.0331610791029748,43319607,43323188,"Ubiquitin carrier protein"
"PGSC0003DMG400024120","ST4.03ch10",0.342948029962674,-0.016053750496697,37692715,37696235,"Peptide transporter"
"PGSC0003DMG400029453","ST4.03ch04",0.810791446069627,0.0104279783373275,2995919,3000924,"Hero resistance protein 1 homologue"
"PGSC0003DMG400025536","ST4.03ch08",0.405412249809534,-0.0110724066614189,41097558,41098118,"Conserved gene of unknown function"
"PGSC0003DMG400017591","ST4.03ch10",0.919958293457251,-0.00808211625565211,52173348,52179778,"Mitochondrial import inner membrane translocase subunit TIM14"
"PGSC0003DMG400009035","ST4.03ch01",0.99965803733548,-5.61267635488954e-05,62507592,62510277,"Heat shock protein binding protein"
"PGSC0003DMG401000057","ST4.03ch01",0.412200775448835,-0.0435171315981178,72545014,72551760,"Mitogen-activated protein kinase 4"
"PGSC0003DMG400012892","ST4.03ch09",0.596639781860694,-0.03469554229881,47407514,47413749,"MRNA splicing factor"
"PGSC0003DMG400011977","ST4.03ch05",0.790369073883747,0.00610195521260428,11646812,11649618,"Small heat shock protein"
"PGSC0003DMG400022278","ST4.03ch07",0.85546291540064,-0.0121341103833795,55518213,55527275,"Histone deacetylase"
"PGSC0003DMG400026192","ST4.03ch07",0.0808853869271663,0.376002908917327,47545860,47548675,"Conserved gene of unknown function"
"PGSC0003DMG400019327","ST4.03ch09",0.835373221848854,-0.00742748631475214,47888609,47889493,"Conserved gene of unknown function"
"PGSC0003DMG400030062","ST4.03ch06",0.78326958662818,-0.0194042614918458,7406801,7410499,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400003778","ST4.03ch04",0.915457594142931,-0.00737767101534872,70747783,70755086,"E2F4,5"
"PGSC0003DMG400002844","ST4.03ch04",0.346362712453995,-0.0687128872455073,102474,107294,"ATP binding protein"
"PGSC0003DMG400017762","ST4.03ch12",0.840327233495477,-0.00398378640773169,55592919,55594250,"RING/C3HC4/PHD zinc finger"
"PGSC0003DMG400014755","ST4.03ch01",0.874973241624182,0.00373513075781476,17663783,17669292,"Taxane 13-alpha-hydroxylase cytochrome P450"
"PGSC0003DMG400023908","ST4.03ch09",0.930468495055516,-0.0066007577015651,7425866,7434638,"U3 small nucleolar RNA-associated protein"
"PGSC0003DMG402029949","ST4.03ch08",0.826315345693527,-0.0023060408292833,35869272,35872874,"Gene of unknown function"
"PGSC0003DMG400025489","ST4.03ch07",0.715840919502907,0.00977993431550109,47018445,47019385,"Gene of unknown function"
"PGSC0003DMG401025767","ST4.03ch01",0.6613497649415,0.0227047867670773,84021419,84025385,"Cinnamyl alcohol dehydrogenase"
"PGSC0003DMG400008377","ST4.03ch10",0.433634373204011,0.053850225022627,59258871,59264872,"Protein kinase; Calcium-binding EF-hand"
"PGSC0003DMG400004152","ST4.03ch06",0.632746555334836,-0.00877558382991662,3458641,3459983,"Conserved gene of unknown function"
"PGSC0003DMG401022115","ST4.03ch07",0.600559017554599,0.0284764050612808,56673250,56674288,"Gene of unknown function"
"PGSC0003DMG402004611","ST4.03ch12",0.905995225007538,0.00470301629925619,59925024,59927050,"MYB transcription factor"
"PGSC0003DMG400030596","ST4.03ch02",0.679777099829714,-0.0244347132124292,41690581,41695619,"SLL2-S9-protein"
"PGSC0003DMG400012708","ST4.03ch04",0.421265388503218,-0.0247829060446439,10925330,10927555,"Glucosyltransferase"
"PGSC0003DMG400008905","ST4.03ch09",0.649118271248118,0.0125808183875184,1656551,1657704,"Gene of unknown function"
"PGSC0003DMG400013183","ST4.03ch03",0.264379748663631,-0.0357546658726723,53433747,53439804,"Calcium-dependent protein kinase 1"
"PGSC0003DMG400004263","ST4.03ch12",0.787186702491254,-0.00631017221349261,54204358,54205394,"Thaumatin"
"PGSC0003DMG402012897","ST4.03ch04",0.378141145438854,-0.0297440934523327,64801515,64802820,"Gene of unknown function"
"PGSC0003DMG400022209","ST4.03ch07",0.976148531527519,-0.00252513144176521,55046538,55050118,"Molybdopterin synthase sulphurylase"
"PGSC0003DMG400006840","ST4.03ch01",0.56936176166379,-0.0134011476639757,65018707,65021313,"SBT4B protein"
"PGSC0003DMG400006330","ST4.03ch01",0.828563120141689,0.0159062725377733,66662740,66666762,"Conserved gene of unknown function"
"PGSC0003DMG400006097","ST4.03ch09",0.976364302681404,-0.00263926774646873,55035992,55039305,"GDP-mannose 3',5'-epimerase"
"PGSC0003DMG402006315","ST4.03ch01",0.95489844459448,-0.000959199943682234,66602626,66603291,"Histone H3.2"
"PGSC0003DMG400002581","ST4.03ch03",0.273367861588612,-0.00545543186693549,61095902,61101399,"Succinic semialdehyde reductase isofom2"
"PGSC0003DMG400017543","ST4.03ch08",0.529248521342572,-0.0257024891419069,49377221,49384329,"Conserved gene of unknown function"
"PGSC0003DMG400010462","ST4.03ch10",0.206919990407058,0.14990588275973,54916571,54917576,"Bcl-2-associated athanogene"
"PGSC0003DMG400011196","ST4.03ch07",0.935569941777352,-0.00491020357215789,1080856,1086641,"Eukaryotic translation initiation factor 4F / eIF-4F, putative"
"PGSC0003DMG400025725","ST4.03ch03",0.976148531527519,0.00279874517471465,13981183,13983804,"Conserved gene of unknown function"
"PGSC0003DMG400008188","ST4.03ch08",0.443647872577688,-0.0102930251692416,34572458,34573154,"WRKY transcription factor"
"PGSC0003DMG400032139","ST4.03ch01",0.555871350683383,0.0318047598839571,1525200,1532641,"Conserved gene of unknown function"
"PGSC0003DMG400000484","ST4.03ch02",0.530959019457999,0.00840630569939989,47200312,47203846,"Triose phosphate/phosphate translocator, non-green plastid, chloroplast"
"PGSC0003DMG402009742","ST4.03ch04",0.690672569522245,0.0242405371467411,16885517,16886350,"Amsh"
"PGSC0003DMG400029774","ST4.03ch01",0.301487645712198,0.077023777561545,81457484,81461841,"Basic-leucine zipper"
"PGSC0003DMG400007598","ST4.03ch11",0.815131402492496,-0.0126584047829045,5697772,5700907,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400044242","ST4.03ch07",0.864431259318541,-0.00336435709295909,41133672,41134916,"Leucine-rich repeat family protein"
"PGSC0003DMG400002639","ST4.03ch03",0.947720491985312,-0.00631809215206422,59876320,59894802,"NMDA receptor-regulated protein"
"PGSC0003DMG400029322","ST4.03ch12",0.706597360229926,-0.0154495107694058,57354831,57359405,"AMP dependent CoA ligase"
"PGSC0003DMG402023446","ST4.03ch05",0.938755895871576,0.00572643733399012,51908487,51912633,"Branched-chain alpha keto-acid dehydrogenase E1 alpha subunit"
"PGSC0003DMG400018847","ST4.03ch03",0.923507035066305,0.00762336678596441,38463721,38466309,"Zinc finger protein"
"PGSC0003DMG400026078","ST4.03ch06",0.491790397131393,0.0473769925705952,46473346,46476542,"50S ribosomal protein L21"
"PGSC0003DMG402021616","ST4.03ch09",0.999172595561238,-1.49487913347522e-05,61301441,61308592,"Epsin-2"
"PGSC0003DMG400021883","ST4.03ch00",0.407525479891421,0.0480949705390305,17370364,17371217,"Reverse transcriptase"
"PGSC0003DMG400004415","ST4.03ch09",0.153750695296335,-0.0508025276961639,15569937,15575939,"Kinase"
"PGSC0003DMG400021189","ST4.03ch02",0.660773304380136,0.0292017396828525,28989905,28992019,"40S ribosomal protein S25-1"
"PGSC0003DMG401027271","ST4.03ch04",0.921498568078278,0.0064085801225726,9957293,9961087,"Leucine-rich repeat receptor kinase"
"PGSC0003DMG400001755","ST4.03ch09",0.455209304314943,-0.0479818290367074,6063773,6075147,"Transducin family protein / WD-40 repeat family protein"
"PGSC0003DMG401020668","ST4.03ch12",0.99770712795007,0.000272038131263095,5302315,5306878,"Conserved gene of unknown function"
"PGSC0003DMG400021535","ST4.03ch04",0.710494271907922,0.0260655787120475,67318381,67322537,"Cytochrome B5"
"PGSC0003DMG400007647","ST4.03ch11",0.912812923447108,0.00954606383120082,20358151,20363517,"MAPKKK7"
"PGSC0003DMG400001913","ST4.03ch00",0.337027620577969,0.0304259667893349,12383230,12384734,"Transcription factor"
"PGSC0003DMG400002293","ST4.03ch08",0.907324460357708,0.00699365907633026,29916353,29926075,"Hydrolase"
"PGSC0003DMG400011857","ST4.03ch03",0.970154182940828,0.00133210285610131,14955185,14955836,"Transposon"
"PGSC0003DMG400002633","ST4.03ch03",0.771416743942901,-0.0050331296806471,59937632,59940083,"Gene of unknown function"
"PGSC0003DMG400031138","ST4.03ch04",0.923507035066305,-0.0016561820000881,61604525,61606660,"MA3 domain-containing protein"
"PGSC0003DMG400016726","ST4.03ch02",0.766910649529263,-0.0113108154275167,36835968,36843723,"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta"
"PGSC0003DMG400001063","ST4.03ch12",0.875514747355132,0.0118467384158715,4865824,4875135,"Ring finger protein"
"PGSC0003DMG401020301","ST4.03ch09",0.900414497787643,0.00247918967274625,35999710,36005933,"Auxilin"
"PGSC0003DMG400024449","ST4.03ch09",0.881219167786382,0.00494193993335466,57068715,57073985,"26S proteasome subunit"
"PGSC0003DMG400015373","ST4.03ch12",0.952112862174382,0.00196544455926929,411950,416800,"RNA exonuclease"
"PGSC0003DMG400031046","ST4.03ch03",0.941295787438903,-0.00159994694694132,48948994,48950010,"Sucrose synthase"
"PGSC0003DMG400045547","ST4.03ch10",0.967964332015304,0.00106951059435346,19880197,19881051,"C2H2-type zinc finger protein"
"PGSC0003DMG400019929","ST4.03ch01",0.963768192612734,-0.00090868318017517,49490538,49491110,"Resistance gene"
"PGSC0003DMG400012650","ST4.03ch02",0.853614185313145,0.00391728661390366,16889189,16891951,"TMV resistance protein N"
"PGSC0003DMG400022950","ST4.03ch03",0.316748409490718,-0.0243510166647974,36246796,36253499,"Ribosomal protein S6 kinase"
"PGSC0003DMG400005072","ST4.03ch03",0.925790813732104,0.00244250839068208,2421982,2422308,"ATP binding protein"
"PGSC0003DMG400033933","ST4.03ch00",0.743514061926526,-0.0110101085100553,9279663,9282683,"Gene of unknown function"
"PGSC0003DMG400018537","ST4.03ch03",0.342948029962674,0.0356364951197014,45902446,45904168,"F-box domain containing protein"
"PGSC0003DMG400030551","ST4.03ch05",0.714824743199999,0.0124494857535769,4009033,4012803,"Spore coat protein"
"PGSC0003DMG400031369","ST4.03ch04",0.712013173891181,0.0051248123834956,3578395,3580826,"Pentatricopeptide repeat-containing protein, chloroplastic"
"PGSC0003DMG400003862","ST4.03ch09",0.857353766851543,0.0032474219503014,5164673,5165104,"Gene of unknown function"
"PGSC0003DMG400014198","ST4.03ch03",0.231663154864849,-0.124589979696047,57080773,57084321,"Conserved gene of unknown function"
"PGSC0003DMG400000335","ST4.03ch12",0.732497598679758,-0.00493640793071401,3611311,3619224,"Cytokinin oxidase/dehydrogenase 2"
"PGSC0003DMG401026387","ST4.03ch02",0.966411116336782,-0.00309829252068272,41445448,41451320,"Cgi67 serine protease"
"PGSC0003DMG400027539","ST4.03ch04",0.980300721884399,-0.00150609221326928,62189066,62190695,"Conserved gene of unknown function"
"PGSC0003DMG400030541","ST4.03ch05",0.599076871577817,0.0327981747161506,4183574,4184678,"Nutrient reservoir"
"PGSC0003DMG401007971","ST4.03ch04",0.723486042328956,0.0223246304805839,68204890,68210874,"Protein COQ10 B, mitochondrial"
"PGSC0003DMG400003771","ST4.03ch04",0.795790017079996,-0.0109665082164631,70600273,70606494,"Auxin response factor 5"
"PGSC0003DMG401029843","ST4.03ch10",0.498950806384712,-0.0226213022972282,57905393,57906481,"Glucosyltransferase"
"PGSC0003DMG401023121","ST4.03ch04",0.85743328157173,-0.0116686479905424,45618208,45619365,"Conserved gene of unknown function"
"PGSC0003DMG400045409","ST4.03ch01",0.398337665849007,0.049791522744396,78023453,78024601,"Conserved gene of unknown function"
"PGSC0003DMG400016969","ST4.03ch05",0.959114515310145,-0.00451279934479814,10808146,10815934,"Proteasome subunit beta type"
"PGSC0003DMG400005904","ST4.03ch06",0.882927501263782,0.00708458900788412,54538721,54540550,"Conserved gene of unknown function"
"PGSC0003DMG400029576","ST4.03ch08",0.956280341150891,0.000935437971002163,45676042,45677832,"Polyphenol oxidase"
"PGSC0003DMG400005147","ST4.03ch04",0.660286198497748,-0.0214883966610179,69530498,69533704,"Nucleic acid binding protein"
"PGSC0003DMG400034531","ST4.03ch06",0.853133217992876,0.00977142813351934,44024230,44024709,"Leucine-rich repeat receptor kinase PEPR2"
"PGSC0003DMG400030023","ST4.03ch06",0.37995930874288,0.0623090549799032,29588494,29589969,"Transcription factor"
"PGSC0003DMG400024397","ST4.03ch08",0.573767378853369,0.00750325662198626,33058919,33059221,"RNase H family protein"
"PGSC0003DMG400008729","ST4.03ch09",0.789017071700776,0.00414359855017652,31781806,31782624,"Conserved gene of unknown function"
"PGSC0003DMG400022322","ST4.03ch07",0.841900112415874,-0.0149610333105705,54811511,54819125,"Conserved gene of unknown function"
"PGSC0003DMG400027785","ST4.03ch01",0.512626037133874,-0.0134643412456537,71095148,71097053,"Gene of unknown function"
